tlb:dtlb_bsize,tlb:dtlb_assoc,cache:il2lat,tlb:itlb_bsize,float_exec_time,decode:width,cache:dl1_assoc,cache:dl1_bsize,tlb:itlb_assoc,res:fpmult,cache:il1lat,cache:dl1lat,tlb:dtlb,mcf_execution_time,mem:width,res:imult,cache:dl1,bpred:btb,cache:dl2,cache:il1,cache:il2,cache:dl2_bsize,cache:dl2_assoc,cache:il1_repl,cache:il1_assoc,tlb:dtlb_repl,cache:dl1_nsets,config,tlb:itlb,lsq:size,cache:dl2lat,cache:dl2_repl,mcf_ipc,cache:il1_bsize,issue:inorder,bpred ,tlb:dtlb_nsets,ruu:size,res:fpalu,issue:width,cache:dl1_repl,tlb:itlb_repl,cache:dl2_nsets,res:ialu,milc_execution_time,bpred:ras,int_exec_time,tlb:itlb_nsets,milc_ipc,cache:il1_nsets
4096,4,2,4096,0.000445418799005,2,2,64,4,4,1,1,32:4096:4:r,0.000234756218088,8,4,128:64:2:r,512,2048:128:4:l,128:64:2:r,not found,128,4,r,2,r,128,txf839wlfbfzfsrjp2lgwj6mva41lzkd.cfg,16:4096:4:r,16,2,l,1.7039,64,false,bimod,32,32,4,4,r,r,2048,4,0.00030814291657,16,0.000298084471553,16,1.2981,128
4096,4,2,4096,0.000461202841706,8,2,64,4,4,1,1,32:4096:4:r,0.000234797558112,8,4,128:64:2:l,512,1024:256:4:r,128:64:2:l,not found,256,4,l,2,r,128,1f2lw6v53m9o6qjlqgzg7pbw1x8le8zk.cfg,16:4096:4:r,16,2,r,1.7036,64,false,bimod,32,32,4,4,l,r,1024,4,0.00037760815633,16,0.000297550145768,16,1.0593,128
4096,4,2,4096,0.000722918277264,2,2,32,4,4,1,1,32:4096:4:r,0.000629449557215,8,4,1024:32:2:r,512,1024:256:4:l,1024:32:2:r,not found,256,4,r,2,r,1024,cwes4jg8gbao7mzdx8h9jbz47mgsegkh.cfg,16:4096:4:r,16,2,l,0.5759,32,true,2lev,32,32,4,4,r,r,1024,4,0.00075852688847,16,0.000732969250367,16,0.4779,1024
4096,4,2,4096,0.000709789448002,2,2,64,4,4,1,1,32:4096:4:r,0.000615554423501,8,4,512:64:2:r,512,512:256:8:l,512:64:2:r,not found,256,8,r,2,r,512,jjqrxxzy941w17ww5tdubydutps80ff2.cfg,16:4096:4:r,16,2,l,0.5889,64,true,bimod,32,32,4,4,r,r,512,4,0.000755365701188,16,0.000730641313631,16,0.4799,512
4096,4,2,4096,0.000513221383959,4,2,32,4,4,1,1,32:4096:4:r,0.000258081476224,8,4,256:32:2:l,512,512:256:8:r,256:32:2:l,not found,256,8,l,2,r,256,x8gqbh54eka3biaan9tx5yh0sr0fu4ww.cfg,16:4096:4:r,16,2,r,1.5499,32,false,2lev,32,32,4,4,l,r,512,4,0.000376683604859,16,0.000319866732641,16,1.0619,256
4096,4,2,4096,0.000685489909817,4,2,32,4,4,1,1,32:4096:4:r,0.000630544442512,8,4,1024:32:2:l,512,2048:128:4:l,1024:32:2:l,not found,128,4,l,2,r,1024,hnuhd6nwrkqyltsb10gyvuwduv0iuqoi.cfg,16:4096:4:r,16,2,l,0.5749,32,true,2lev,32,32,4,4,l,r,2048,4,0.000686683083917,16,0.000743778359379,16,0.5279,1024
4096,4,2,4096,0.000509196863268,8,2,32,4,4,1,1,32:4096:4:r,0.000255820209772,8,4,256:32:2:l,512,512:256:8:l,256:32:2:l,not found,256,8,l,2,r,256,r5gafupnmct1a74yxpnmf55020k7juzg.cfg,16:4096:4:r,16,2,l,1.5636,32,false,2lev,32,32,4,4,l,r,512,4,0.000384320061491,16,0.000300466807563,16,1.0408,256
4096,4,2,4096,0.000540654200448,8,2,64,4,4,1,1,32:4096:4:r,0.00023133486785,8,4,128:64:2:r,512,1024:256:4:r,128:64:2:r,not found,256,4,r,2,r,128,268qul1vu8hlwvuac84t1kwdes9gh7xp.cfg,16:4096:4:r,16,2,r,1.7291,64,false,bimod,32,32,4,4,r,r,1024,4,0.000378608916233,16,0.000297624698533,16,1.0565,128
4096,4,2,4096,0.000401545316594,4,2,64,4,4,1,1,32:4096:4:r,0.000243917995,8,4,512:64:2:r,512,512:256:8:r,512:64:2:r,not found,256,8,r,2,r,512,ikmra8f5zuvgak3n36tky0hay9wzeok7.cfg,16:4096:4:r,16,2,r,1.6399,64,false,bimod,32,32,4,4,r,r,512,4,0.000379723106133,16,0.000316582627909,16,1.0534,512
4096,4,2,4096,0.00068722242911,4,2,32,4,4,1,1,32:4096:4:r,0.000574484944532,8,4,256:32:2:l,512,2048:128:4:l,256:32:2:l,not found,128,4,l,2,r,256,iic5594w20u8mo38wei1mjg35udgsftk.cfg,16:4096:4:r,16,2,l,0.6310,32,true,bimod,32,32,4,4,l,r,2048,4,0.000671545016673,16,0.000672963957839,16,0.5398,256
